datetime,AAPL,cash,commission,total,returns,equity_curve,drawdown
2011-10-03,3622.6852,99365.72260000001,14.300000000000002,102988.40780000002,-0.0006306099904950235,1.0298840779999918,0.0037571000000000687
2011-10-04,3602.3758000000003,99365.72260000001,14.300000000000002,102968.0984,-0.00019720083486918227,1.0296809839999916,0.00396019400000025
2011-10-05,3657.983,99365.72260000001,14.300000000000002,103023.70560000002,0.0005400429925781491,1.0302370559999918,0.003404122000000065
2011-10-06,3649.4728,99365.72260000001,14.300000000000002,103015.19540000001,-8.260428947337584e-05,1.0301519539999917,0.0034892240000001795
2011-10-07,3576.265,99365.72260000001,14.300000000000002,102941.98760000001,-0.0007106504988486639,1.0294198759999917,0.004221302000000149
2011-10-10,3760.107,99365.72260000001,14.300000000000002,103125.82960000001,0.0017858796423706469,1.0312582959999919,0.0023828820000000306
2011-10-11,3871.1281,99365.72260000001,14.300000000000002,103236.85070000001,0.0010765595819264284,1.0323685069999917,0.0012726710000001695
2011-10-12,3889.5022999999997,99365.72260000001,14.300000000000002,103255.2249,0.00017798102010480044,1.0325522489999917,0.0010889290000002383
2011-10-13,3949.8474,99365.72260000001,14.300000000000002,103315.57,0.00058442659980118,1.0331556999999918,0.00048547800000009467
2011-10-14,4081.0802000000003,99365.72260000001,14.300000000000002,103446.8028,0.0012702131924549054,1.0344680279999918,0.0
2011-10-17,4061.6425,99365.72260000001,14.300000000000002,103427.36510000001,-0.00018790044229377578,1.034273650999992,0.00019437699999991231
2011-10-18,4083.4019,99365.72260000001,14.300000000000002,103449.1245,0.00021038339301160391,1.034491244999992,0.0
2011-10-19,3854.9778000000006,99365.72260000001,14.300000000000002,103220.7004,-0.002208081519336602,1.032207003999992,0.002284240999999909
2011-10-20,3822.9678999999996,99365.72260000001,14.300000000000002,103188.69050000001,-0.0003101112458638866,1.0318869049999921,0.0026043399999997607
2011-10-21,3799.3706,99365.72260000001,14.300000000000002,103165.0932,-0.00022868106849371905,1.031650931999992,0.002840312999999872
2011-10-24,3924.1238000000003,99365.72260000001,14.300000000000002,103289.84640000001,0.0012092578616504923,1.032898463999992,0.001592780999999821
2011-10-25,3846.7571,99365.72260000001,14.300000000000002,103212.47970000001,-0.0007490252207403847,1.032124796999992,0.0023664479999998544
2011-10-26,3874.1249,99365.72260000001,14.300000000000002,103239.8475,0.00026515979540020496,1.032398474999992,0.002092769999999966
2011-10-27,3913.6787,99365.72260000001,14.300000000000002,103279.40130000001,0.00038312532377582365,1.032794012999992,0.0016972319999999375
2011-10-28,3916.1941999999995,99365.72260000001,14.300000000000002,103281.9168,2.435626047714301e-05,1.0328191679999918,0.0016720770000000496
2011-10-31,3914.5503999999996,99365.72260000001,14.300000000000002,103280.273,-1.591566124004018e-05,1.0328027299999918,0.0016885150000001126
2011-11-01,3834.5729999999994,99365.72260000001,14.300000000000002,103200.29560000001,-0.0007743724689804887,1.032002955999992,0.002488288999999977
2011-11-02,3843.2758,99365.72260000001,14.300000000000002,103208.99840000001,8.432921581680297e-05,1.032089983999992,0.0024012609999999324
2011-11-03,3898.0109999999995,99365.72260000001,14.300000000000002,103263.7336,0.0005303336031599049,1.0326373359999919,0.0018539090000000424
2011-11-04,3870.6440000000002,99365.72260000001,14.300000000000002,103236.36660000001,-0.00026502043888909643,1.032363665999992,0.002127578999999935
2011-11-07,3865.7123999999994,99365.72260000001,14.300000000000002,103231.43500000001,-4.7769988061552304e-05,1.032314349999992,0.0021768949999998455
2011-11-08,3928.5721000000003,99365.72260000001,14.300000000000002,103294.29470000001,0.0006089201414278822,1.032942946999992,0.0015482979999998925
2011-11-09,3822.6765,99365.72260000001,14.300000000000002,103188.39910000001,-0.0010251834363897983,1.031883990999992,0.0026072539999999478
2011-11-10,3725.3890999999994,99365.72260000001,14.300000000000002,103091.11170000001,-0.0009428133477070721,1.0309111169999918,0.0035801280000000713
2011-11-11,3719.5858000000003,99365.72260000001,14.300000000000002,103085.30840000001,-5.629292287478993e-05,1.0308530839999919,0.0036381610000000286
2011-11-14,3667.7504999999996,99365.72260000001,14.300000000000002,103033.4731,-0.0005028388701022735,1.030334730999992,0.0041565139999999445
2011-11-15,3760.2996999999996,99365.72260000001,14.300000000000002,103126.02230000001,0.0008982440095965938,1.031260222999992,0.0032310219999998058
2011-11-16,3721.0372999999995,99365.72260000001,14.300000000000002,103086.7599,-0.00038072252884713276,1.030867598999992,0.0036236459999998694
2011-11-17,3649.8596,99365.72260000001,14.300000000000002,103015.5822,-0.0006904640331022449,1.030155821999992,0.004335422999999894
2011-11-18,3625.9727000000007,99365.72260000001,14.300000000000002,102991.6953,-0.00023187657138723505,1.029916952999992,0.004574291999999813
2011-11-21,3568.6249,99365.72260000001,14.300000000000002,102934.3475,-0.0005568196526229974,1.0293434749999921,0.005147769999999774
2011-11-22,3641.1555999999996,99365.72260000001,14.300000000000002,103006.8782,0.0007046306870504004,1.0300687819999923,0.004422462999999599
2011-11-23,3549.0906000000004,99365.72260000001,14.300000000000002,102914.8132,-0.0008937752663589205,1.0291481319999922,0.005343112999999677
2011-11-25,3516.0159999999996,99365.72260000001,14.300000000000002,102881.73860000001,-0.0003213784194090463,1.0288173859999923,0.005673858999999615
2011-11-28,3637.3837000000003,99365.72260000001,14.300000000000002,103003.10630000001,0.0011796816582958503,1.0300310629999923,0.004460181999999646
2011-11-29,3609.1457,99365.72260000001,14.300000000000002,102974.8683,-0.0002741470720093453,1.0297486829999922,0.004742561999999673
2011-11-30,3696.1826,99365.72260000001,14.300000000000002,103061.90520000001,0.0008452246789618645,1.0306190519999923,0.003872192999999635
2011-12-01,3751.5965,99365.72260000001,14.300000000000002,103117.31910000001,0.0005376758744413124,1.0311731909999922,0.003318053999999737
2011-12-02,3768.7140999999997,99365.72260000001,14.300000000000002,103134.4367,0.0001660012124966581,1.0313443669999922,0.0031468779999996865
2011-12-05,3800.724,99365.72260000001,14.300000000000002,103166.44660000001,0.0003103706290956687,1.0316644659999923,0.002826778999999613
2011-12-06,3780.8014,99365.72260000001,14.300000000000002,103146.524,-0.00019311123583864997,1.0314652399999922,0.0030260049999997207
2011-12-07,3762.8139000000006,99365.72260000001,14.300000000000002,103128.5365,-0.00017438784461609735,1.0312853649999922,0.0032058799999996612
2011-12-08,3777.9971999999993,99365.72260000001,14.300000000000002,103143.7198,0.00014722695109714579,1.0314371979999923,0.00305404699999956
2011-12-09,3806.6238,99365.72260000001,14.300000000000002,103172.34640000001,0.00027754089202436383,1.0317234639999924,0.002767780999999525
2011-12-12,3789.4089,99365.72260000001,14.300000000000002,103155.1315,-0.00016685575738739633,1.0315513149999922,0.002939929999999702
2011-12-13,3760.107,99365.72260000001,14.300000000000002,103125.82960000001,-0.0002840566394894939,1.0312582959999923,0.0032329489999995964
2011-12-14,3676.7437,99365.72260000001,14.300000000000002,103042.46630000001,-0.0008083648909622543,1.0304246629999922,0.004066581999999652
2011-12-15,3664.6557000000003,99365.72260000001,14.300000000000002,103030.37830000001,-0.00011731085671817798,1.0303037829999921,0.004187461999999753
2011-12-16,3684.7706000000003,99365.72260000001,14.300000000000002,103050.49320000001,0.0001952327103122986,1.0305049319999922,0.0039863129999997415
2011-12-19,3696.2784,99365.72260000001,14.300000000000002,103062.001,0.00011167146941892803,1.030620009999992,0.003871234999999862
2011-12-20,3829.1561,99365.72260000001,14.300000000000002,103194.8787,0.0012892986620742786,1.031948786999992,0.0025424579999999697
2011-12-21,3833.9923999999996,99365.72260000001,14.300000000000002,103199.71500000001,4.686569780343319e-05,1.031997149999992,0.002494094999999863
2011-12-22,3854.3011,99365.72260000001,14.300000000000002,103220.0237,0.00019679027214358769,1.0322002369999919,0.002291008000000039
2011-12-23,3900.5268,99365.72260000001,14.300000000000002,103266.24940000002,0.0004478365567359699,1.032662493999992,0.0018287509999999063
2011-12-27,3931.4732,99365.72260000001,14.300000000000002,103297.1958,0.0002996758396842658,1.0329719579999919,0.0015192870000000358
2011-12-28,3893.8545,99365.72260000001,14.300000000000002,103259.57710000001,-0.00036417929556220585,1.032595770999992,0.001895473999999897
2011-12-29,3917.8383000000003,99365.72260000001,14.300000000000002,103283.56090000001,0.00023226707559320658,1.0328356089999922,0.0016556359999997383
2011-12-30,3916.6775000000002,99365.72260000001,14.300000000000002,103282.40010000001,-1.1238961843296202e-05,1.0328240009999923,0.0016672439999996236
2012-01-03,3976.9264,99365.72260000001,14.300000000000002,103342.649,0.0005833414012614835,1.033426489999992,0.0010647549999998063
2012-01-04,3998.299,99365.72260000001,14.300000000000002,103364.02160000001,0.00020681296838054308,1.033640215999992,0.0008510289999998921
2012-01-05,4042.6876,99365.72260000001,14.300000000000002,103408.41020000001,0.0004294395604282908,1.034084101999992,0.0004071429999998877
2012-01-06,4084.9491,99365.72260000001,14.300000000000002,103450.6717,0.00040868532760773846,1.0345067169999917,0.0
2012-01-09,4078.4698,99365.72260000001,14.300000000000002,103444.19240000001,-6.263178279575232e-05,1.0344419239999918,6.479299999995192e-05
2012-01-10,4093.0729,99365.72260000001,14.300000000000002,103458.79550000001,0.00014116887242465737,1.0345879549999917,0.0
2012-01-11,4086.4005999999995,99365.72260000001,14.300000000000002,103452.1232,-6.449234178451668e-05,1.0345212319999917,6.672299999999076e-05
2012-01-12,4075.1816,99365.72260000001,14.300000000000002,103440.9042,-0.00010844630011419554,1.0344090419999916,0.00017891300000005828
2012-01-13,4059.9014,99365.72260000001,14.300000000000002,103425.62400000001,-0.0001477191263762334,1.0342562399999917,0.0003317149999999547
2012-01-17,4107.1922,99365.72260000001,14.300000000000002,103472.91480000001,0.0004572445219184207,1.0347291479999916,0.0
2012-01-18,4149.8402,99365.72260000001,14.300000000000002,103515.56280000001,0.0004121658318259058,1.0351556279999916,0.0
2012-01-19,4136.6879,99365.72260000001,14.300000000000002,103502.41050000001,-0.00012705625747710947,1.0350241049999915,0.00013152300000007777
2012-01-20,4064.6408,99365.72260000001,14.300000000000002,103430.3634,-0.0006960910345176208,1.0343036339999914,0.0008519940000002446
2012-01-23,4133.3996,99365.72260000001,14.300000000000002,103499.12220000001,0.0006647835097910448,1.0349912219999915,0.00016440600000011685
2012-01-24,4065.7043000000003,99365.72260000001,14.300000000000002,103431.4269,-0.0006540664168068755,1.0343142689999913,0.0008413590000002635
2012-01-25,4319.5633,99365.72260000001,14.300000000000002,103685.2859,0.0024543700846884065,1.0368528589999912,0.0
2012-01-26,4299.9317,99365.72260000001,14.300000000000002,103665.65430000001,-0.00018933834082235368,1.0366565429999912,0.0001963160000000297
2012-01-27,4325.5589,99365.72260000001,14.300000000000002,103691.28150000001,0.0002472101311958852,1.0369128149999913,0.0
2012-01-30,4380.9727,99365.72260000001,14.300000000000002,103746.6953,0.0005344113718952492,1.0374669529999911,0.0
2012-01-31,4414.5306,99365.72260000001,14.300000000000002,103780.2532,0.0003234599415717909,1.0378025319999913,0.0
2012-02-01,4411.7256,99365.72260000001,14.300000000000002,103777.44820000001,-2.7028263214878834e-05,1.0377744819999912,2.8050000000057196e-05
2012-02-02,4401.377100000001,99365.72260000001,14.300000000000002,103767.0997,-9.971819677112581e-05,1.037670996999991,0.00013153500000018248
2012-02-03,4445.4773,99365.72260000001,14.300000000000002,103811.1999,0.0004249921230090603,1.038111998999991,0.0
2012-02-06,4486.9655999999995,99365.72260000001,14.300000000000002,103852.6882,0.0003996514830766351,1.0385268819999909,0.0
2012-02-07,4533.9645,99365.72260000001,14.300000000000002,103899.68710000001,0.0004525535237902556,1.0389968709999908,0.0
2012-02-08,4609.8812,99365.72260000001,14.300000000000002,103975.60380000001,0.0007306730378016102,1.0397560379999908,0.0
2012-02-09,4769.3523,99365.72260000001,14.300000000000002,104135.0749,0.0015337357434994647,1.041350748999991,0.0
2012-02-10,4771.7697,99365.72260000001,14.300000000000002,104137.49230000001,2.3214080388633818e-05,1.041374922999991,0.0
2012-02-13,4860.548,99365.72260000001,14.300000000000002,104226.2706,0.0008525104459422561,1.0422627059999907,0.0
2012-02-14,4926.8898,99365.72260000001,14.300000000000002,104292.61240000001,0.0006365170663604758,1.0429261239999907,0.0
2012-02-15,4812.8704,99365.72260000001,14.300000000000002,104178.59300000001,-0.0010932643969325806,1.0417859299999908,0.0011401939999999833
2012-02-16,4856.7757,99365.72260000001,14.300000000000002,104222.4983,0.0004214426278534855,1.0422249829999908,0.0007011409999999607
2012-02-17,4855.9052,99365.72260000001,14.300000000000002,104221.6278,-8.352323291105357e-06,1.0422162779999906,0.000709846000000125
2012-02-21,4979.0154,99365.72260000001,14.300000000000002,104344.73800000001,0.0011812346688371278,1.0434473799999906,0.0
2012-02-22,4961.5116,99365.72260000001,14.300000000000002,104327.2342,-0.00016774971441302355,1.0432723419999905,0.00017503800000007175
2012-02-23,4993.9083,99365.72260000001,14.300000000000002,104359.6309,0.00031052965458555626,1.0435963089999905,0.0
2012-02-24,5052.1275000000005,99365.72260000001,14.300000000000002,104417.85010000001,0.0005578708883686723,1.0441785009999904,0.0
2012-02-27,5084.523,99365.72260000001,14.300000000000002,104450.24560000001,0.00031024867844897663,1.0445024559999905,0.0
2012-02-28,5177.847299999999,99365.72260000001,14.300000000000002,104543.5699,0.000893480905323818,1.0454356989999902,0.0
2012-02-29,5245.8336,99365.72260000001,14.300000000000002,104611.5562,0.0006503154623955787,1.0461155619999902,0.0
2012-03-01,5265.4648,99365.72260000001,14.300000000000002,104631.18740000001,0.000187658043844241,1.0463118739999901,0.0
2012-03-02,5272.3312,99365.72260000001,14.300000000000002,104638.05380000001,6.562479286165157e-05,1.04638053799999,0.0
2012-03-05,5156.089,99365.72260000001,14.300000000000002,104521.81160000002,-0.001110897955175827,1.04521811599999,0.0011624219999999408
2012-03-06,5128.0415,99365.72260000001,14.300000000000002,104493.76410000001,-0.0002683411201035435,1.04493764099999,0.0014428969999999985
2012-03-07,5132.2006,99365.72260000001,14.300000000000002,104497.9232,3.9802375154218694e-05,1.0449792319999898,0.001401306000000213
2012-03-08,5241.481,99365.72260000001,14.300000000000002,104607.20360000001,0.0010457662377734156,1.0460720359999898,0.00030850200000021033
2012-03-09,5272.2347,99365.72260000001,14.300000000000002,104637.95730000001,0.0002939921816245139,1.0463795729999898,9.650000001304448e-07
2012-03-12,5338.2858,99365.72260000001,14.300000000000002,104704.0084,0.0006312346083996445,1.0470400839999898,0.0
2012-03-13,5493.9854000000005,99365.72260000001,14.300000000000002,104859.70800000001,0.0014870452657858024,1.04859707999999,0.0
2012-03-14,5701.7146999999995,99365.72260000001,14.300000000000002,105067.4373,0.001981021156381546,1.05067437299999,0.0
2012-03-15,5662.8384,99365.72260000001,14.300000000000002,105028.561,-0.0003700128317492002,1.0502856099999898,0.0003887630000001252
2012-03-16,5662.934499999999,99365.72260000001,14.300000000000002,105028.65710000001,9.149892095106082e-07,1.0502865709999898,0.0003878020000001037
2012-03-19,5813.1226,99365.72260000001,14.300000000000002,105178.84520000001,0.0014299725822162213,1.0517884519999896,0.0
2012-03-20,5860.1223,99365.72260000001,14.300000000000002,105225.84490000001,0.0004468550677716454,1.0522584489999895,0.0
2012-03-21,5826.6609,99365.72260000001,14.300000000000002,105192.38350000001,-0.00031799602114668257,1.0519238349999895,0.00033461400000001085
2012-03-22,5796.101,99365.72260000001,14.300000000000002,105161.8236,-0.0002905143793039411,1.0516182359999895,0.0006402130000000561
2012-03-23,5764.2853000000005,99365.72260000001,14.300000000000002,105130.00790000001,-0.0003025403983198949,1.0513000789999896,0.0009583699999999862
2012-03-26,5869.987099999999,99365.72260000001,14.300000000000002,105235.7097,0.0010054389047562395,1.0523570969999894,0.0
2012-03-27,5942.518599999999,99365.72260000001,14.300000000000002,105308.2412,0.0006892289718647415,1.0530824119999893,0.0
2012-03-28,5972.884000000001,99365.72260000001,14.300000000000002,105338.60660000001,0.0002883478031157072,1.0533860659999894,0.0
2012-03-29,5897.839000000001,99365.72260000001,14.300000000000002,105263.56160000002,-0.0007124168661634123,1.0526356159999894,0.0007504499999999581
2012-03-30,5798.132299999999,99365.72260000001,14.300000000000002,105163.8549,-0.0009472100172602804,1.0516385489999893,0.0017475170000000873
2012-04-02,5982.6527,99365.72260000001,14.300000000000002,105348.37530000001,0.0017545990509331144,1.0534837529999894,0.0
2012-04-03,6086.032900000001,99365.72260000001,14.300000000000002,105451.75550000001,0.000981317459387565,1.0545175549999894,0.0
2012-04-04,6037.581999999999,99365.72260000001,14.300000000000002,105403.3046,-0.0004594603453520474,1.0540330459999894,0.00048450900000007735
2012-04-05,6128.196,99365.72260000001,14.300000000000002,105493.9186,0.0008596884162586083,1.0549391859999893,0.0
2012-04-09,6152.858399999999,99365.72260000001,14.300000000000002,105518.581,0.00023378030058318622,1.0551858099999893,0.0
2012-04-10,6077.5234,99365.72260000001,14.300000000000002,105443.24600000001,-0.0007139500861937931,1.0544324599999895,0.000753349999999875
2012-04-11,6055.859399999999,99365.72260000001,14.300000000000002,105421.58200000001,-0.0002054564974223183,1.0542158199999894,0.0009699899999999761
2012-04-12,6022.6883,99365.72260000001,14.300000000000002,105388.4109,-0.0003146518897810813,1.0538841089999893,0.001301701000000044
2012-04-13,5853.0632,99365.72260000001,14.300000000000002,105218.78580000001,-0.0016095232725440445,1.0521878579999895,0.0029979519999998594
2012-04-16,5610.326,99365.72260000001,14.300000000000002,104976.04860000001,-0.0023069758708430532,1.0497604859999894,0.005425323999999954
2012-04-17,5896.2921,99365.72260000001,14.300000000000002,105262.01470000001,0.002724108059064534,1.0526201469999894,0.0025656629999999403
2012-04-18,5883.139,99365.72260000001,14.300000000000002,105248.8616,-0.00012495580706395337,1.0524886159999893,0.002697194000000014
2012-04-19,5681.018800000001,99365.72260000001,14.300000000000002,105046.74140000001,-0.0019204027191110917,1.0504674139999894,0.0047183959999999026
2012-04-20,5541.179300000001,99365.72260000001,14.300000000000002,104906.90190000001,-0.0013312121645688846,1.0490690189999894,0.006116790999999955
2012-04-23,5528.8013,99365.72260000001,14.300000000000002,104894.52390000001,-0.00011799033024340044,1.0489452389999894,0.0062405709999999726
2012-04-24,5418.360500000001,99365.72260000001,14.300000000000002,104784.0831,-0.001052874791684033,1.0478408309999894,0.007344978999999974
2012-04-25,5899.191999999999,99365.72260000001,14.300000000000002,105264.9146,0.004588783771110716,1.0526491459999894,0.0025366639999999663
2012-04-26,5876.9501,99365.72260000001,14.300000000000002,105242.67270000001,-0.00021129452376900115,1.0524267269999894,0.00275908299999994
2012-04-27,5831.4972,99365.72260000001,14.300000000000002,105197.2198,-0.0004318865991703724,1.0519721979999894,0.0032136119999999213
2012-04-30,5647.5586,99365.72260000001,14.300000000000002,105013.28120000001,-0.0017485119887169498,1.0501328119999895,0.005052997999999809
2012-05-01,5629.6673,99365.72260000001,14.300000000000002,104995.38990000001,-0.00017037178341217096,1.0499538989999895,0.005231910999999867
2012-05-02,5666.9003,99365.72260000001,14.300000000000002,105032.6229,0.0003546155696498854,1.0503262289999895,0.004859580999999835
2012-05-03,5626.6689,99365.72260000001,14.300000000000002,104992.39150000001,-0.00038303718301213596,1.0499239149999895,0.00526189499999985
2012-05-04,5466.4242,99365.72260000001,14.300000000000002,104832.1468,-0.0015262505950253136,1.0483214679999895,0.006864341999999857
2012-05-07,5507.3306999999995,99365.72260000001,14.300000000000002,104873.05330000001,0.000390209503942085,1.0487305329999896,0.006455276999999704
2012-05-08,5494.7594,99365.72260000001,14.300000000000002,104860.482,-0.00011987159336390718,1.0486048199999896,0.006580989999999787
2012-05-09,5504.4295999999995,99365.72260000001,14.300000000000002,104870.15220000001,9.221967909711637e-05,1.0487015219999896,0.006484287999999783
2012-05-10,5517.3885,99365.72260000001,14.300000000000002,104883.11110000001,0.0001235709086726544,1.0488311109999895,0.006354698999999853
2012-05-11,5480.543100000001,99365.72260000001,14.300000000000002,104846.2657,-0.0003512996478992614,1.0484626569999893,0.006723153000000037
2012-05-14,5398.437900000001,99365.72260000001,14.300000000000002,104764.16050000001,-0.0007831008520123861,1.0476416049999895,0.0075442049999998595
2012-05-15,5349.5998,99365.72260000001,14.300000000000002,104715.3224,-0.00046617182600350304,1.0471532239999894,0.008032585999999897
2012-05-16,5281.0341,99365.72260000001,14.300000000000002,104646.75670000001,-0.0006547819213894579,1.0464675669999897,0.008718242999999681
2012-05-17,5126.688400000001,99365.72260000001,14.300000000000002,104492.41100000001,-0.0014749210091860032,1.0449241099999895,0.010261699999999818
2012-05-18,5129.2034,99365.72260000001,14.300000000000002,104494.926,2.40687335657519e-05,1.0449492599999894,0.0102365499999999
2012-05-21,5428.0307999999995,99365.72260000001,14.300000000000002,104793.7534,0.0028597311988143304,1.0479375339999895,0.007248275999999887
2012-05-22,5386.349499999999,99365.72260000001,14.300000000000002,104752.0721,-0.0003977460358814966,1.0475207209999895,0.007665088999999847
2012-05-23,5517.7769,99365.72260000001,14.300000000000002,104883.4995,0.0012546520308880371,1.0488349949999893,0.00635081500000001
2012-05-24,5467.101700000001,99365.72260000001,14.300000000000002,104832.82430000001,-0.00048315702890899814,1.0483282429999894,0.006857566999999953
2012-05-25,5437.798699999999,99365.72260000001,14.300000000000002,104803.52130000001,-0.0002795212300695793,1.0480352129999893,0.007150597000000092
2012-05-29,5534.3124,99365.72260000001,14.300000000000002,104900.035,0.0009209013094486629,1.0490003499999891,0.006185460000000198
2012-05-30,5601.042600000001,99365.72260000001,14.300000000000002,104966.76520000001,0.0006361313416149983,1.0496676519999892,0.005518158000000106
2012-05-31,5587.1159,99365.72260000001,14.300000000000002,104952.83850000001,-0.00013267723334586812,1.0495283849999892,0.005657425000000105
2012-06-01,5425.2254,99365.72260000001,14.300000000000002,104790.948,-0.0015425071138024382,1.047909479999989,0.007276330000000275
2012-06-04,5457.1395999999995,99365.72260000001,14.300000000000002,104822.8622,0.00030455111447214023,1.048228621999989,0.006957188000000336
2012-06-05,5443.021,99365.72260000001,14.300000000000002,104808.7436,-0.00013469008290445394,1.048087435999989,0.0070983740000003515
2012-06-06,5526.4797,99365.72260000001,14.300000000000002,104892.2023,0.0007962952052791294,1.0489220229999892,0.006263787000000187
2012-06-07,5528.994000000001,99365.72260000001,14.300000000000002,104894.71660000001,2.3970323292710205e-05,1.0489471659999894,0.00623864399999996
2012-06-08,5612.162399999999,99365.72260000001,14.300000000000002,104977.88500000001,0.0007928750150223429,1.0497788499999892,0.005406960000000183
2012-06-11,5523.6748,99365.72260000001,14.300000000000002,104889.3974,-0.0008429165819068274,1.0488939739999892,0.006291836000000162
2012-06-12,5571.9326,99365.72260000001,14.300000000000002,104937.65520000001,0.0004600827271032948,1.0493765519999894,0.005809257999999984
2012-06-13,5533.2489000000005,99365.72260000001,14.300000000000002,104898.97150000001,-0.00036863507123607864,1.0489897149999894,0.006196094999999957
2012-06-14,5527.155699999999,99365.72260000001,14.300000000000002,104892.87830000001,-5.808636550841406e-05,1.0489287829999894,0.006257026999999971
2012-06-15,5552.2999,99365.72260000001,14.300000000000002,104918.0225,0.0002397131283602416,1.0491802249999893,0.0060055850000000355
2012-06-18,5664.965099999999,99365.72260000001,14.300000000000002,105030.68770000001,0.0010738402927867874,1.0503068769999895,0.004878932999999863
2012-06-19,5680.7297,99365.72260000001,14.300000000000002,105046.4523,0.0001500951802297923,1.0504645229999894,0.004721286999999963
2012-06-20,5664.5782,99365.72260000001,14.300000000000002,105030.30080000001,-0.00015375578752407915,1.0503030079999893,0.004882802000000019
2012-06-21,5586.5345,99365.72260000001,14.300000000000002,104952.2571,-0.0007430589021031331,1.0495225709999891,0.005663239000000209
2012-06-22,5629.3781,99365.72260000001,14.300000000000002,104995.10070000001,0.0004082199009707299,1.0499510069999893,0.00523480300000001
2012-06-25,5519.8074,99365.72260000001,14.300000000000002,104885.53000000001,-0.0010435791695945218,1.0488552999999894,0.006330509999999956
2012-06-26,5531.991999999999,99365.72260000001,14.300000000000002,104897.7146,0.00011617045745015986,1.0489771459999895,0.006208663999999864
2012-06-27,5555.879599999999,99365.72260000001,14.300000000000002,104921.60220000001,0.00022772278777560828,1.0492160219999895,0.005969787999999809
2012-06-28,5503.171899999999,99365.72260000001,14.300000000000002,104868.89450000001,-0.0005023531750832921,1.0486889449999897,0.006496864999999685
2012-06-29,5647.7512,99365.72260000001,14.300000000000002,105013.4738,0.0013786671509157244,1.0501347379999897,0.005051071999999657
2012-07-02,5730.1468,99365.72260000001,14.300000000000002,105095.86940000001,0.000784619316154922,1.0509586939999898,0.004227115999999587
2012-07-03,5796.7789,99365.72260000001,14.300000000000002,105162.50150000001,0.0006340125485464476,1.0516250149999897,0.003560794999999617
2012-07-05,5898.613,99365.72260000001,14.300000000000002,105264.3356,0.0009683499208126278,1.0526433559999895,0.0025424539999998608
2012-07-06,5859.3491,99365.72260000001,14.300000000000002,105225.07170000001,-0.0003730028767691129,1.0522507169999895,0.002935092999999833
2012-07-09,5936.8111,99365.72260000001,14.300000000000002,105302.53370000001,0.0007361553548839161,1.0530253369999896,0.002160472999999774
2012-07-10,5881.8813,99365.72260000001,14.300000000000002,105247.6039,-0.0005216379708061769,1.0524760389999894,0.0027097709999999164
2012-07-11,5845.3274,99365.72260000001,14.300000000000002,105211.05,-0.000347313370048119,1.0521104999999895,0.0030753099999998312
2012-07-12,5791.847199999999,99365.72260000001,14.300000000000002,105157.56980000001,-0.0005083135279040363,1.0515756979999897,0.00361011199999961
2012-07-13,5850.549300000001,99365.72260000001,14.300000000000002,105216.2719,0.0005582299031028359,1.0521627189999896,0.0030230909999997557
2012-07-16,5869.310799999999,99365.72260000001,14.300000000000002,105235.03340000001,0.00017831367393283948,1.0523503339999896,0.0028354759999997814
2012-07-17,5869.6014,99365.72260000001,14.300000000000002,105235.32400000001,2.761437808418421e-06,1.0523532399999895,0.002832569999999812
2012-07-18,5863.0249,99365.72260000001,14.300000000000002,105228.74750000001,-6.249327459662002e-05,1.0522874749999895,0.0028983349999998076
2012-07-19,5940.970600000001,99365.72260000001,14.300000000000002,105306.69320000001,0.0007407262924989944,1.0530669319999895,0.0021188779999998797
2012-07-20,5844.0689,99365.72260000001,14.300000000000002,105209.7915,-0.0009201855746809873,1.0520979149999896,0.0030878949999997296
2012-07-23,5839.5237,99365.72260000001,14.300000000000002,105205.24630000001,-4.320130222856822e-05,1.0520524629999897,0.0031333469999996755
2012-07-24,5811.381899999999,99365.72260000001,14.300000000000002,105177.1045,-0.00026749426468486437,1.0517710449999895,0.0034147649999998198
2012-07-25,5560.423699999999,99365.72260000001,14.300000000000002,104926.14630000001,-0.0023860535160481477,1.0492614629999897,0.005924346999999663
2012-07-26,5559.5551,99365.72260000001,14.300000000000002,104925.2777,-8.278203580625032e-06,1.0492527769999898,0.005933032999999588
2012-07-27,5658.969499999999,99365.72260000001,14.300000000000002,105024.69210000001,0.0009474780737226407,1.0502469209999898,0.004938888999999502
2012-07-30,5754.420899999999,99365.72260000001,14.300000000000002,105120.1435,0.0009088472252707369,1.0512014349999899,0.003984374999999485
2012-07-31,5906.5422,99365.72260000001,14.300000000000002,105272.2648,0.0014471184583191299,1.0527226479999898,0.002463161999999519
2012-08-01,5868.342600000001,99365.72260000001,14.300000000000002,105234.06520000001,-0.0003628648065334694,1.0523406519999898,0.0028451579999995147
2012-08-02,5877.819100000001,99365.72260000001,14.300000000000002,105243.5417,9.005163852582321e-05,1.0524354169999897,0.0027503929999996846
2012-08-03,5954.3167,99365.72260000001,14.300000000000002,105320.0393,0.0007268626536538481,1.0532003929999896,0.0019854169999997673
2012-08-06,6020.5608,99365.72260000001,14.300000000000002,105386.28340000001,0.0006289790664748551,1.0538628339999896,0.0013229759999997537
2012-08-07,6004.7012,99365.72260000001,14.300000000000002,105370.4238,-0.0001504901728037744,1.0537042379999895,0.0014815719999998755
2012-08-08,5994.546899999999,99365.72260000001,14.300000000000002,105360.26950000001,-9.636764885057048e-05,1.0536026949999895,0.0015831149999998573
